1 10.8
1 10.5
1 14.0
1 13.5
1 8.0
1 9.5
1 11.8
1 10.0
1 8.7
1 9.0
1 9.8
1 13.8
1 14.7
1 10.3
1 12.8
2 8.0
2 7.3
2 14.1
2 9.8
2 7.1
2 6.3
2 10.0
2 7.1
2 7.9
2 6.1
2 6.9
2 11.0
2 10.0
